customer_id,first_name,last_name,email,phone,age,gender,country,city,signup_date,signup_source,segment,is_subscribed,total_orders,total_spent,avg_order_value,last_order_date
11317,Gaurangi,Kapur,gaurangi51@email.com,9156686334,30,F,India,Ramagundam,2023-03-15,Referral,Churned,True,0,0.0,0,
11318,Gagan,Choudhury,gagan.choudhury@email.com,+915931952569,44,F,India,Bijapur,2022-06-18,Email,New,False,0,0.0,0,
11319,David,Wason,david.wason@yahoo.com,+916655289931,41,F,India,Bangalore,2024-08-23,Social,New,True,0,0.0,0,
11320,Ingmar,Eberth,ingmar.eberth@hotmail.com,,40,M,Germany,Göppingen,2022-12-05,Social,VIP,True,0,0.0,0,
11321,Triveni,Mutti,triveni_mutti@yahoo.com,+914377294209,28,M,India,Tirupati,2024-10-01,Paid Search,New,True,0,0.0,0,
11322,Yadavi,Dasgupta,yadavidasgupta@hotmail.com,09737460523,22,F,India,Faridabad,2022-07-16,Paid Search,New,True,0,0.0,0,
11323,Andrew,Greer,andrew46@email.com,+1 (640) 909-7439,34,M,Canada,Lake James,2023-09-20,Social,VIP,True,0,0.0,0,
11324,Praneel,Sura,praneelsura@outlook.com,6420865675,48,F,India,Katni,2024-08-02,Organic,New,False,0,0.0,0,
11325,John,Campos,john.campos@yahoo.com,510 470 9521,43,F,Canada,Julieburgh,2023-08-02,Paid Search,Active,False,0,0.0,0,
11326,Ekbal,Wable,ekbal94@hotmail.com,4438612590,51,F,India,Berhampore,2023-09-12,Paid Search,Churned,False,0,0.0,0,
11327,Natali,Fiebig,natali_fiebig@gmail.com,+49 (0) 8421 020539,33,Other,Germany,Apolda,2023-01-18,Social,Active,False,0,0.0,0,
11328,Nihal,Devan,,07423330591,19,F,India,Gandhinagar,2023-01-12,Referral,Active,True,0,0.0,0,
11329,James,Buchanan,james31@yahoo.com,1 (888) 424-7451,27,M,Canada,East Karenbury,2024-10-11,Paid Search,Active,True,3,17095.52,5698.51,2024-10-17
11330,Prisha,Ganguly,prisha.g@hotmail.com,+911572018596,22,M,India,Sambhal,2022-01-06,Organic,At Risk,True,0,0.0,0,
11331,John,Garrett,john36@hotmail.com,(388)461-9576,52,F,USA,New Richard,2024-03-11,Organic,VIP,True,0,0.0,0,
11332,Yash,Bandi,yash93@email.com,,31,F,India,Raiganj,2023-08-18,Paid Search,Active,True,0,0.0,0,
11333,Jhalak,Apte,jhalak_apte@email.com,+911117830999,18,F,India,Panipat,2023-04-18,Organic,New,False,0,0.0,0,
11334,Michelle,Ramsey,,+1 (685) 160-4817,55,F,Canada,Brendastad,2023-06-28,Email,Active,True,0,0.0,0,
11335,Matthew,Moore,matthew36@gmail.com,+1-575-858-5566x593,25,F,USA,Michaelmouth,2024-05-03,Social,New,False,1,4415.6,4415.6,2024-07-11
11336,Paige,Patel,paigepatel@email.com,+44(0)121 4960339,37,M,UK,Barneschester,2023-08-12,Referral,Active,False,0,0.0,0,
11337,Girindra,Golla,girindra_golla@gmail.com,07649215182,48,M,India,Jaipur,2022-06-13,Organic,Churned,True,0,0.0,0,
11338,Meera,Yadav,meera.y@outlook.com,7189813129,63,M,India,Kolkata,2024-05-01,Paid Search,Active,False,0,0.0,0,
11339,Sanya,Murthy,sanya.murthy@hotmail.com,+910293218401,0,F,India,Guna,2022-06-06,Organic,Active,True,0,0.0,0,
11340,Chanchal,Patla,chanchal.patla@outlook.com,2603408487,52,M,India,Gangtok,2024-07-13,Organic,New,True,0,0.0,0,
11341,Vritti,Munshi,vritti.munshi@gmail.com,5988310303,25,M,India,Dewas,2023-12-25,Paid Search,Churned,True,0,0.0,0,
11342,Daniel,Hall,danielhall@gmail.com,298-593-1746,30,M,Canada,North Sophia,2022-10-26,Paid Search,Churned,True,0,0.0,0,
11343,Seth,Sanders,seth_sanders@outlook.com,001-204-690-8240x4335,24,F,USA,North Benjamin,2022-08-01,Paid Search,Active,True,0,0.0,0,
11344,Michael,Taylor,michaeltaylor@gmail.com,(793)934-4196x931,26,F,USA,South Margaret,2024-10-09,Organic,Active,False,0,0.0,0,
11345,Hannah,Johnston,hannah.johnston@hotmail.com,794-809-6105,28,F,USA,Conradville,2024-02-02,Organic,New,True,0,0.0,0,
11346,Tanveer,Desai,tanveer67@hotmail.com,8395429618,56,M,India,Bhilwara,2022-08-27,Email,Churned,False,0,0.0,0,
11347,Lakshmi,Gade,lakshmi.g@outlook.com,07146283143,45,M,India,Phusro,2024-05-21,Organic,At Risk,True,0,0.0,0,
11348,Yasti,Gade,yasti.g@email.com,02566093141,18,M,India,Motihari,2023-11-28,Referral,Active,False,0,0.0,0,
11349,Niharika,Bhatti,niharika.b@gmail.com,01554234016,39,M,India,Burhanpur,2023-01-14,Organic,VIP,False,0,0.0,0,
11350,Thomas,Pearson,thomas.p@outlook.com,(03) 9671 7565,36,F,Australia,Elizabethburgh,2023-10-14,Organic,VIP,True,3,51932.21,17310.74,2023-12-17
11351,Henry,Dasgupta,henry97@hotmail.com,+918497185948,31,M,India,Narasaraopet,2022-06-13,Email,New,True,0,0.0,0,
11352,Debra,Christian,debra.christian@email.com,+1-386-357-8091x34316,38,F,Singapore,Jacksonport,2023-10-01,Organic,Churned,True,0,0.0,0,
11353,Hardik,Bava,hardik.bava@hotmail.com,+915625889679,40,M,India,Rampur,2024-09-03,Paid Search,Active,False,0,0.0,0,
11354,Aditya,Varghese,aditya.v@yahoo.com,2226940539,26,F,India,Berhampore,2022-12-11,Social,New,False,1,855.82,855.82,2024-01-21
11355,Qadim,Sarna,not-valid-email,07844683414,49,M,India,Satara,2023-05-04,Paid Search,Active,True,0,0.0,0,
11356,Gautam,Buch,gautam.buch@hotmail.com,+913129014870,33,M,India,Danapur,2024-05-30,Paid Search,Active,False,0,0.0,0,
11357,Molly,Perez,molly.p@hotmail.com,+1-590-460-4805x8925,52,F,USA,Lake Jessicafurt,invalid-date,Organic,Active,True,0,0.0,0.0,
11358,Kevin,Vasquez,kevin.v@hotmail.com,338.267.5869,38,F,Canada,Penafort,2022-09-20,Paid Search,Active,False,0,0.0,0,
11359,Halil,Hettner,halil.hettner@yahoo.com,+49(0)2681177589,39,F,Germany,Merseburg,2022-05-28,Paid Search,VIP,True,15,116260.61,7750.71,2023-07-25
11360,Laban,Srinivasan,laban.srinivasan@gmail.com,08816093068,18,M,India,Sambalpur,2023-12-01,Social,At Risk,True,0,0.0,0,
11361,Brijesh,Sen,brijesh.s@hotmail.com,+918321528506,36,F,India,Nadiad,2024-06-27,Referral,VIP,True,0,0.0,0,
11362,Christina,Crosby,christina_crosby@yahoo.com,1-905-377-3515,26,F,Canada,Bruceview,2023-07-15,Paid Search,VIP,True,0,0.0,0,
11363,Mark,Steele,marksteele@hotmail.com,(08)-8071-5451,18,M,Australia,Hancocktown,2024-04-26,Paid Search,At Risk,True,0,0.0,0,
11364,Onkar,Prakash,onkar_prakash@gmail.com,+915381447443,30,M,India,Jehanabad,2023-12-14,Social,At Risk,True,0,0.0,0,
11365,Meera,Kalla,meera_kalla@email.com,08079705097,45,F,India,Bihar Sharif,2022-10-01,Organic,New,True,9,56493.87,6277.1,2023-01-28
11366,Irya,Chhabra,irya.c@gmail.com,+915265016731,25,F,India,Bulandshahr,2023-06-06,Paid Search,At Risk,False,0,0.0,0,
11367,Almuth,Hartung,almuth.h@gmail.com,(00847) 007661,44,F,Germany,Waren,2023-06-01,Paid Search,New,True,0,0.0,0,
11368,Jatin,Sura,jatin_sura@yahoo.com,+912437654562,32,F,India,Moradabad,2022-01-07,Paid Search,Active,False,12,136514.08,11376.17,2022-08-10
11369,James,Martinez,james.m@yahoo.com,413-900-5329 x318,18,F,Canada,Port Molly,2024-05-20,Organic,New,True,0,0.0,0,
11370,Mark,Hernandez,mark_hernandez@outlook.com,142-284-2102,20,F,Canada,Kristybury,2024-08-24,Email,Active,True,1,1209.82,1209.82,2024-09-07
11371,Reva,Sarna,reva_sarna@email.com,+912560531340,49,M,India,Tenali,2022-02-03,Social,Churned,True,0,0.0,0,
11372,Brianna,Smith,brianna14@gmail.com,1-902-681-1775,35,F,Canada,South Williamton,2024-06-22,Social,Active,True,39,501307.07,12854.03,2024-07-22
11373,Oviya,Narula,oviya36@gmail.com,+912374167872,45,F,India,Silchar,2024-07-10,Paid Search,Active,True,0,0.0,0,
11374,Tasha,Mullins,tasha_mullins@yahoo.com,001-781-336-4622,27,M,USA,Duncanton,2023-07-22,Organic,At Risk,True,0,0.0,0,
11375,Amy,Baker,amy.baker@email.com,(586)522-7837x6938,150,F,USA,West Kimberlymouth,2022-07-01,Organic,Active,True,0,0.0,0,
11376,Yachana,Ramachandran,yachana.ramachandran@yahoo.com,+911102258030,33,F,India,Haldia,2022-02-13,Paid Search,New,True,0,0.0,0,
11377,Gail,Johnston,gail.j@yahoo.com,266-655-3559,18,M,USA,West Christina,2024-08-01,Paid Search,New,True,0,0.0,0,
11378,Veronica,Ramos,veronica_ramos@outlook.com,(270)533-5211,18,M,USA,Port Marissa,2022-11-12,Organic,VIP,False,6,51549.56,8591.59,2023-07-13
11379,Diane,Daniels,diane.daniels@email.com,+61-2-3859-7703,18,M,Australia,Andreaport,2022-11-19,Organic,New,True,0,0.0,0,
11380,Samuel,Stephens,samuel87@hotmail.com,0161 4960662,34,M,UK,Arnoldberg,2023-11-07,Organic,Active,False,0,0.0,0,
11381,Abhiram,Saraf,abhiram.s@hotmail.com,04471639282,46,M,India,Parbhani,2023-10-09,Organic,Active,True,0,0.0,0,
11382,Ishwar,Lall,ishwar.lall@hotmail.com,3637189239,18,F,India,Berhampur,2022-08-25,Organic,Active,True,1,18876.46,18876.46,2022-12-11
11383,Keith,Cooper,keith84@email.com,547-670-5383,36,M,USA,Deanberg,2022-10-04,Paid Search,Active,False,0,0.0,0,
11384,Sibylla,Martin,sibyllamartin@hotmail.com,+49(0)1592 124998,40,M,Germany,Kronach,2022-06-21,Organic,Active,True,1,1251.05,1251.05,2023-03-31
11385,Stephanie,Arnold,stephaniearnold@yahoo.com,0131 496 0171,36,F,UK,Brownberg,2022-07-03,Organic,Active,False,0,0.0,0,
11386,Jai,Deo,jai.d@yahoo.com,00432609310,31,F,India,Vellore,2023-11-23,Paid Search,At Risk,False,0,0.0,0,
11387,Jessica,Kerr,jessicakerr@gmail.com,(647) 007-6617 x711,48,M,Canada,North David,2022-06-16,Paid Search,Active,False,0,0.0,0,
11388,Michelle,Carr,michellecarr@hotmail.com,(0116) 496 0174,25,M,UK,Sarafurt,2023-12-25,Paid Search,Active,True,0,0.0,0,
11389,Damini,Kashyap,damini19@hotmail.com,+915670860414,31,M,India,Parbhani,2024-09-03,Email,VIP,True,0,0.0,0,
11390,Indali,Sahota,indali_sahota@gmail.com,,18,F,India,Medininagar,2025-12-31,Paid Search,New,True,0,0.0,0,
11391,Harrison,Sankar,harrison.s@outlook.com,+914755411082,47,M,India,Karimnagar,2022-07-01,Organic,New,True,0,0.0,0,
11392,Janaki,Wadhwa,janakiwadhwa@outlook.com,5343961129,70,M,India,Kalyan-Dombivli,2023-10-21,Organic,Active,True,0,0.0,0,
11393,Rebecca,Williams,rebecca_williams@gmail.com,4454562386,26,M,Singapore,North Chelsea,2022-04-19,Paid Search,At Risk,True,0,0.0,0,
11394,Heather,Barnett,heather82@hotmail.com,(298)304-2043x9407,21,F,USA,Guerrerostad,2023-01-14,Organic,Active,False,1,35276.1,35276.1,2023-05-20
11395,Francesca,Francis,francesca.francis@hotmail.com,0131 496 0865,21,M,UK,Carrton,2023-06-20,Organic,New,True,0,0.0,0,
11396,Rayaan,Hans,rayaan_hans@hotmail.com,7118954738,30,M,India,Varanasi,2023-01-20,Email,Churned,True,0,0.0,0,
11397,Marian,Rees,marianrees@outlook.com,(028)9018431,47,F,UK,Stewartville,2023-09-22,Paid Search,Active,True,0,0.0,0,
11398,Louise,Thompson,louisethompson@hotmail.com,(0121) 4960005,19,F,UK,West Sarahstad,2022-08-02,Referral,New,True,0,0.0,0,
11399,Joshua,Handa,joshua.h@email.com,,18,M,India,Loni,2024-02-05,Paid Search,VIP,True,0,0.0,0,
11400,Yahvi,Bains,yahvibains@yahoo.com,+919424090367,19,M,India,Dehradun,2022-02-17,Paid Search,VIP,False,0,0.0,0,
11401,Michelle,Smith,michelle.smith@hotmail.com,+1-963-268-1579x8123,52,M,USA,East Sandraport,2023-04-08,Organic,At Risk,True,0,0.0,0,
11402,Raksha,Upadhyay,raksha60@yahoo.com,08669432029,29,M,India,Guntakal,2022-05-07,Social,At Risk,False,0,0.0,0,
11403,Matthew,Long,matthew.l@yahoo.com,(205)655-4384,18,M,USA,Zamoratown,2023-02-02,Email,Active,True,0,0.0,0,
11404,Aditya,Varghese,aditya.varghese@gmail.com,08844344812,45,M,India,Ranchi,2024-07-20,Social,At Risk,True,0,0.0,0,
11405,Wazir,Manne,wazirmanne@yahoo.com,+912424033810,23,F,India,Mahbubnagar,2022-10-03,Paid Search,Active,False,0,0.0,0,
11406,Jyoti,Nair,jyoti98@hotmail.com,+918426945005,18,F,India,Parbhani,2024-10-14,Email,Active,True,0,0.0,0,
11407,Sherry,Avery,sherry.avery@hotmail.com,525.862.1689,40,M,USA,New Eric,2023-01-14,Social,At Risk,False,0,0.0,0,
11408,Tara,Browning,tara.browning@hotmail.com,478-423-2983x24826,30,M,USA,Carlosside,2023-05-16,Email,Active,True,1,43636.54,43636.54,2024-07-23
11409,Patrick,Kunda,patrick1@email.com,+918916498373,22,M,India,Agartala,2023-03-14,Organic,VIP,True,0,0.0,0,
11410,Stacy,Wilson,stacy82@hotmail.com,220-656-6474x23122,34,F,USA,New Jesse,2023-08-11,Referral,Active,True,0,0.0,0,
11411,Samar,Rana,samarrana@email.com,+917365271727,53,F,India,Belgaum,2022-11-19,Paid Search,VIP,False,0,0.0,0,
11412,Ranbir,Swaminathan,ranbir.swaminathan@gmail.com,2404226931,18,M,India,Madurai,2023-08-26,Email,VIP,True,0,0.0,0,
11413,Pooja,Korpal,pooja_korpal@yahoo.com,,19,F,India,Ahmedabad,2024-05-27,Paid Search,Active,True,0,0.0,0,
11414,Caleb,Deo,calebdeo@gmail.com,+911429001851,28,F,India,Kolhapur,2022-04-24,Social,At Risk,False,0,0.0,0,
11415,Varsha,Sawhney,kEiTH.wilLiaMs@YahOo.coM,+914572308481,44,,India,Varanasi,2022-01-11,Paid Search,New,True,0,0.0,0,
11416,Harshil,Minhas,harshil_minhas@hotmail.com,+918620303662,28,F,India,Baranagar,2022-04-05,Organic,Active,False,0,0.0,0,
11417,Upkaar,Rajagopalan,upkaar.rajagopalan@gmail.com,1721314519,43,F,India,Kochi,2024-01-25,Social,At Risk,True,0,0.0,0,
11418,Grace,Howard,grace33@email.com,001-472-589-7526x772,44,,USA,North Ricky,2022-12-06,Social,Active,False,1,9146.0,9146.0,2023-09-21
11419,Claudia,Richards,claudia71@outlook.com,1 (269) 847-8961,34,F,Canada,South Shannon,2024-07-23,Referral,New,True,0,0.0,0,
11420,Tanya,Schaefer,tanya43@yahoo.com,(233)831-2797x57366,24,M,USA,Phillipshire,2022-07-30,Social,Active,False,1,8257.64,8257.64,2023-01-07
11421,Jalsa,Chad,jalsachad@yahoo.com,+919226859262,21,M,India,Baranagar,2023-04-02,Email,Active,True,10,75368.88,7536.89,2023-04-08
11422,Ijaya,Chawla,ijaya_chawla@gmail.com,07541022526,38,F,India,Morena,2022-11-14,Social,New,True,3,4973.02,1657.67,2023-08-18
11423,Ekalinga,Chowdhury,ekalingachowdhury@outlook.com,6421522655,18,M,India,Khandwa,2023-03-28,Paid Search,At Risk,False,1,19628.97,19628.97,2024-03-19
11424,Samuel,Wolfe,samuel.wolfe@hotmail.com,09324808,23,F,Australia,Davisville,2023-08-07,Social,Active,False,1,3150.18,3150.18,2023-11-21
11425,Vasana,Sachdev,vasana.s@hotmail.com,5236687887,44,M,India,Yamunanagar,2022-03-03,Paid Search,Active,True,0,0.0,0,
11426,Fiyaz,Sama,fiyaz12@outlook.com,9313503058,28,F,India,Guntur,2024-02-23,Social,Active,False,0,0.0,0,
11427,Imaran,Bhasin,imaranbhasin@gmail.com,05247286333,31,F,India,Durgapur,2023-01-25,Social,Active,True,21,137193.58,6533.03,2023-08-06
11428,Sharon,Lane,sharonlane@email.com,(0191) 496 0692,34,M,UK,East Jason,2023-05-08,Organic,Active,True,0,0.0,0,
11429,Jacob,Dhar,,00650191792,54,M,India,Siliguri,2022-01-03,Social,New,True,0,0.0,0,
11430,Jasmit,Dhaliwal,jasmitdhaliwal@email.com,+913109622728,18,F,India,Nandyal,2022-06-03,Social,VIP,True,9,91858.41,10206.49,2023-02-05
11431,Nisha,Nazareth,nisha.nazareth@email.com,00412009282,41,F,India,Tenali,2023-07-26,Paid Search,VIP,True,0,0.0,0,
11432,Pallavi,Sha,pallavi26@hotmail.com,4984362418,33,M,India,Cuttack,2024-06-26,Organic,Active,True,0,0.0,0,
11433,Siddharth,Rattan,siddharth57@email.com,0362891775,35,F,India,Nadiad,2023-07-31,Paid Search,Churned,True,0,0.0,0,
11434,Nitesh,Bhagat,niteshbhagat@yahoo.com,06341115950,45,F,India,Ichalkaranji,2023-12-07,Paid Search,Active,True,0,0.0,0,
11435,Nicholas,Chhabra,nicholas21@gmail.com,+913904383034,32,M,India,Jehanabad,2022-05-17,Referral,Active,True,0,0.0,0,
11436,Brittney,Fox,brittneyfox@yahoo.com,001-808-217-7038x860,33,F,USA,West Scott,2022-07-02,Paid Search,Active,True,0,0.0,0,
11437,Nicole,Ayala,nicole60@gmail.com,372-464-9082x7718,23,,USA,South Robert,2022-06-12,Paid Search,Active,True,0,0.0,0,
11438,Kathryn,Taylor,kathryntaylor@email.com,0289018379,36,F,UK,East Bethany,2024-05-14,Paid Search,Active,False,0,0.0,0,
11439,Chaitanya,Sule,chaitanyasule@gmail.com,+910514054683,24,M,India,Katni,2024-07-05,Organic,At Risk,False,0,0.0,0,
11440,Ishani,Dayal,ishanidayal@outlook.com,1568182096,43,M,India,Dharmavaram,2024-03-21,Paid Search,Active,True,0,0.0,0,
11441,Patrick,Vega,patrick_vega@outlook.com,392.937.4740x7482,37,M,Singapore,Vanessaport,2024-08-21,Organic,Active,True,0,0.0,0,
11442,Danielle,Coleman,daniellecoleman@gmail.com,674-636-7136x959,50,M,Singapore,Port Dominiqueview,2022-07-08,Organic,At Risk,True,0,0.0,0,
11443,Steven,Wilson,steven22@email.com,08 4846 7737,28,F,Australia,Port James,2023-11-28,Paid Search,At Risk,True,0,0.0,0,
11444,Shannon,White,shannon.white@hotmail.com,001-337-914-5211,51,M,USA,Christopherfurt,2022-12-29,Referral,New,False,0,0.0,0,
11445,Baljiwan,Mannan,baljiwan90@email.com,+912711332288,51,F,India,Sultan Pur Majra,2024-05-27,Social,Active,False,0,0.0,0,
11446,Karan,Nori,not-valid-email,05960633991,26,M,India,Tezpur,2022-02-01,Organic,Active,False,3,9727.14,3242.38,2023-01-19
11447,Widisha,Chatterjee,widishachatterjee@outlook.com,+912481717524,38,M,India,Jabalpur,2022-06-26,Social,New,True,0,0.0,0,
11448,Ati,Patla,ati52@outlook.com,01127474721,34,F,India,Thane,2022-11-04,Paid Search,Active,False,1,333.82,333.82,2022-11-08
11449,Januja,Mangat,januja97@email.com,06927589551,32,F,India,Guna,2022-03-22,Social,New,True,0,0.0,0,
11450,Kim,Smith,kimsmith@gmail.com,(0118)4960074,42,M,UK,North Angela,2022-03-19,Organic,New,False,0,0.0,0,
11451,Shivani,Lall,shivani.l@hotmail.com,0903802146,35,F,India,Jehanabad,2023-08-21,Paid Search,VIP,True,0,0.0,0,
11452,Mohini,Bora,mohini.b@gmail.com,+916715778711,43,,India,Moradabad,2024-07-14,Email,Active,False,0,0.0,0,
11453,Jeremy,Morgan,jeremy31@yahoo.com,266-156-5452 x711,43,M,Canada,South Colinstad,2024-04-02,Email,Active,True,0,0.0,0,
11454,Jessica,Hester,jessica10@email.com,+1-426-286-0259x222,38,F,USA,Parkermouth,2022-05-11,Organic,VIP,False,0,0.0,0,
11455,Keith,White,keith56@hotmail.com,(230)994-0777,38,F,USA,East Brianna,2024-10-15,Organic,Active,True,0,0.0,0,
11456,Thomas,Ortiz,thomas41@hotmail.com,599-203-8498,52,M,USA,East Brian,2022-01-02,Email,Active,True,0,0.0,0,
11457,Leigh,Scott,dEVIka_NArayAn@gmAiL.cOM,(0121) 4960647,21,M,UK,Joefurt,2023-07-06,Paid Search,Active,True,0,0.0,0,
11458,Mekhala,Sant,mekhala_sant@gmail.com,+916515597371,18,F,India,Malda,2022-12-03,Organic,New,True,0,0.0,0,
11459,Carol,Francis,carol_francis@yahoo.com,02 4658 4044,22,F,Australia,Grimesmouth,2022-12-10,Social,Active,False,0,0.0,0,
11460,Balvan,Dugal,balvandugal@outlook.com,02359096056,55,F,India,Kakinada,2024-10-30,Referral,Churned,True,0,0.0,0,
11461,Chatura,Kakar,chatura.kakar@hotmail.com,+916442121461,43,M,India,Bidhannagar,2023-10-19,Organic,Active,True,0,0.0,0,
11462,Oni,Vohra,oni.vohra@hotmail.com,+914201654235,29,F,India,Ongole,2022-08-20,Paid Search,New,True,0,0.0,0,
11463,Vaishnavi,Wason,vaishnavi.w@gmail.com,2659608931,39,F,India,North Dumdum,2023-03-07,Social,Active,False,6,73695.61,12282.6,2023-06-23
11464,Edhitha,Atwal,edhitha47@yahoo.com,+917275164807,26,F,India,Hospet,2023-03-16,Referral,Churned,True,0,0.0,0,
11465,Amanda,Reed,amanda3@gmail.com,0486-753-396,43,F,Australia,Port Bradley,2023-06-29,Paid Search,At Risk,True,0,0.0,0,
11466,Gunbir,Bansal,gunbir_bansal@outlook.com,+913682963533,56,M,India,Uluberia,2024-02-24,Paid Search,Churned,False,0,0.0,0,
11467,Pamela,Dean,pamela_dean@yahoo.com,0141 4960959,33,M,UK,Bethport,2022-01-14,Organic,Active,True,0,0.0,0,
11468,Julie,Thornton,julie43@yahoo.com,+61 8 2702 8951,27,M,Australia,Garciamouth,2024-05-26,Organic,At Risk,True,0,0.0,0,
11469,Michael,Thomas,michaelthomas@outlook.com,4994451016,45,M,USA,Cherylshire,2022-10-11,Social,Active,True,1,2847.98,2847.98,2023-06-11
11470,Januja,Babu,januja.b@hotmail.com,04817766558,32,M,India,Nagaon,2023-10-12,Social,Churned,True,0,0.0,0,
11471,Gautami,Comar,gautami_comar@gmail.com,,58,M,India,Junagadh,2023-11-12,Social,New,False,0,0.0,0,
11472,Daniel,Stewart,danielstewart@hotmail.com,029 2018 0640,34,F,UK,New Jeanport,2022-05-29,Paid Search,Active,True,0,0.0,0,
11473,Bhanumati,Chaudhary,bhanumati.chaudhary@gmail.com,+911109617981,36,M,India,Ambala,2023-10-26,Organic,Active,False,3,26659.74,8886.58,2024-03-06
11474,Bachittar,Mann,bachittar37@outlook.com,03378613715,29,M,India,Haridwar,2024-02-24,Social,New,True,0,0.0,0,
11475,Meghana,Amble,meghana_amble@email.com,,47,F,India,Kanpur,2023-08-23,Organic,Active,True,0,0.0,0,
11476,Atharv,Dube,atharvdube@outlook.com,08955296386,52,M,India,Tadepalligudem,2022-05-23,Organic,New,True,0,0.0,0,
11477,Kristin,Thompson,kristinthompson@gmail.com,395.601.4556x168,23,M,USA,Taylorview,2022-10-21,Paid Search,Active,True,0,0.0,0,
11478,Maya,Behl,maya_behl@hotmail.com,6262658263,49,F,India,Cuttack,2023-06-22,Social,Active,True,0,0.0,0,
11479,Donata,Radisch,donata_radisch@gmail.com,+49(0)7896 11836,49,M,Germany,Geithain,2022-12-29,Organic,VIP,True,0,0.0,0,
11480,Mark,Gutierrez,mark_gutierrez@email.com,639.801.9817,39,F,USA,Jordanshire,2022-11-13,Email,Active,False,0,0.0,0,
11481,Lisa,Hawkins,lisa49@email.com,(985) 165-6049 x451,34,F,Canada,East Diane,2023-05-09,Paid Search,At Risk,False,0,0.0,0,
11482,Yamini,Dani,yaminidani@gmail.com,9648253110,18,F,India,Hyderabad,2023-02-11,Organic,Active,True,0,0.0,0,
11483,Michael,Bala,michaelbala@gmail.com,8196027523,24,F,India,Bihar Sharif,2022-12-20,Organic,Active,False,0,0.0,0,
11484,Rishi,Wason,rishi42@email.com,+916404120911,52,F,India,Kavali,2022-06-04,Organic,Active,False,1,7076.46,7076.46,2023-07-01
11485,Wanda,Gomez,wanda74@yahoo.com,(599)678-7729,25,M,USA,North David,2023-02-21,Referral,Active,False,0,0.0,0,
11486,Bernard,Jenkins,bernardjenkins@email.com,+44131 496 0339,42,F,UK,Josephineberg,2024-03-16,Paid Search,Active,True,0,0.0,0,
11487,Steven,Robles,steven.robles@hotmail.com,001-639-366-0558x3034,30,F,USA,Kevinside,2025-12-31,Paid Search,Churned,False,0,0.0,0,
11488,Teresa,Glover,teresa.g@yahoo.com,(028) 9018047,18,,UK,New Julieberg,2023-05-20,Social,New,False,0,0.0,0,
11489,Mario,Smith,mario18@outlook.com,+1-455-969-9023x55770,31,F,USA,Lake Steven,2023-05-13,Organic,At Risk,True,0,0.0,0,
11490,George,Walker,georgewalker@gmail.com,+44(0)1214960623,25,M,UK,Port Sheila,2022-12-21,Referral,At Risk,False,2,15793.92,7896.96,2023-05-28
11491,Michelle,Huang,michelle65@hotmail.com,760.784.9588x039,19,M,USA,East Juantown,2024-06-16,Paid Search,At Risk,True,0,0.0,0,
11492,Sebastian,Kambs,sebastian.kambs@hotmail.com,06615 654527,30,F,Germany,Bremen,2022-03-24,Social,VIP,True,0,0.0,0,
11493,Jason,Chhabra,jason.chhabra@hotmail.com,+914421175361,33,F,India,Lucknow,2024-07-31,Paid Search,At Risk,False,1,1178.82,1178.82,2024-08-09
11494,Odika,Borah,odika20@gmail.com,01366572240,32,M,India,Tezpur,2022-12-09,Paid Search,New,True,1,1768.82,1768.82,2023-11-24
11495,Matthew,Brooks,matthew.brooks@hotmail.com,+1-729-296-2914,32,M,USA,Robertfort,2023-02-07,Paid Search,At Risk,False,0,0.0,0,
11496,Alan,Grimes,alan_grimes@gmail.com,001-209-674-3953x39421,39,F,Singapore,Johnsonstad,2022-04-10,Paid Search,New,True,0,0.0,0,
11497,Azad,Dalal,azaddalal@email.com,05799802841,29,F,India,Medininagar,2022-04-20,Organic,Active,True,0,0.0,0,
11498,Ayushman,Wason,ayushman16@gmail.com,+918823513052,34,M,India,Gwalior,2022-03-07,Organic,New,True,0,0.0,0,
11499,Jonathan,Loyal,jonathanloyal@hotmail.com,07315847768,40,F,India,Nellore,2022-03-17,Organic,Active,True,0,0.0,0,
11500,Zashil,Ghose,zashil.ghose@outlook.com,+914619942376,23,M,India,Bhusawal,2022-11-03,Paid Search,Active,True,0,0.0,0,
11501,Alexis,Thomas,alexis.thomas@yahoo.com,+61-421-745-961,18,F,Australia,Melissaside,2023-10-31,Social,Active,True,3,8800.26,2933.42,2024-06-22
11502,Marlen,Caspar,marlen_caspar@outlook.com,,53,F,Germany,Lörrach,2022-05-16,Referral,Active,True,1,687.82,687.82,2023-02-19
11503,Claire,Hill,claire.hill@hotmail.com,+44(0)118 496 0247,22,F,UK,Declanville,2022-07-19,Organic,Active,True,3,34568.18,11522.73,2024-03-23
11504,Jade,Robson,jaderobson@email.com,0116 496 0368,22,M,UK,Georgefurt,2023-03-11,Organic,New,True,0,0.0,0,
11505,Anita,Nagar,anita.nagar@gmail.com,1966395517,20,M,India,Visakhapatnam,2024-01-12,Social,New,True,0,0.0,0,
11506,Yasti,Kulkarni,yasti_kulkarni@gmail.com,6498560125,21,M,India,Gaya,2022-02-15,Paid Search,At Risk,False,0,0.0,0,
11507,Natalie,Watson,natalie.watson@yahoo.com,,33,F,USA,West Sandra,2023-03-31,Email,Active,False,0,0.0,0,
11508,Norman,Stewart,norman_stewart@email.com,+61291343161,55,M,Australia,St. Garrettport,2024-01-25,Paid Search,Active,False,0,0.0,0,
